"key","ID","dataset","TL_mm","width_mm","weight_g","gonads_g","pred.eggs","pred.age","age","class"
99,"26753","batch",320.1709980852902,59.27690726822832,1278,NA,6516,19.519030738419957,NA,7
100,"26754","batch",324.63010167889297,60.230577310410744,1278,NA,6923,20.042098874869996,NA,7
101,"26755","batch",304.7915646340698,55.98770246724346,1278,NA,5252,17.779514277296553,NA,7
102,"27751","batch",304.35637381859124,55.894628055617254,1272,NA,5220,17.731677084476118,NA,7
103,"27752","batch",324.6096051260829,60.226193705506155,1272,NA,6921,20.039674355051922,NA,7
104,"27753","batch",316.64736300334334,58.52330620319439,1272,NA,6208,19.11182002289594,NA,7
105,"27754","batch",316.04277179017663,58.394002069379006,1272,NA,6156,19.042482015344397,NA,7
106,"27755","batch",302.1227125003934,55.4169141297504,1272,NA,5054,17.48729726451064,NA,7
107,"28621","batch",272.2181692644954,49.02121902857812,1005,NA,3201,14.387747803946805,NA,6
108,"28622","batch",261.6289595258422,46.7565010452086,1005,NA,2690,13.360165745264016,NA,6
109,"29641","batch",253.3996255423408,44.99649051339718,980,NA,2339,12.584355159656795,NA,6
110,"29642","batch",259.4545376903843,46.29145668819511,980,NA,2594,13.153289344482396,NA,6
111,"29643","batch",295.77521110419184,54.05937179030957,980,NA,4605,16.80311668005335,NA,6
112,"29644","batch",286.8140037145931,52.14283523764806,980,NA,4024,15.862097766378461,NA,6
113,"30721","batch",320.9347266703844,59.44024616733075,1235,NA,6585,19.607997715151942,NA,7
114,"30722","batch",304.109040485695,55.8417307893697,1235,NA,5201,17.704522327640376,NA,7
115,"31751","batch",314.6227036193013,58.09029159394546,1294,NA,6036,18.880224806286577,NA,7
116,"31752","batch",312.08320366963744,57.54716785320243,1294,NA,5826,18.592151534726202,NA,7
117,"31753","batch",311.19710636138916,57.35765791256163,1294,NA,5753,18.492258950762146,NA,7
118,"31754","batch",305.09699662029743,56.05302531276053,1294,NA,5276,17.81313199908704,NA,7
119,"31755","batch",306.27584362588823,56.30514573336733,1294,NA,5365,17.943224433942206,NA,7
120,"32751","batch",313.8047722838819,57.915360333709465,1206,NA,5968,18.7871499850006,NA,7
121,"32752","batch",301.8074498549104,55.349488797706606,1206,NA,5031,17.45295896058843,NA,7
122,"32753","batch",315.35713348537683,58.24736436578352,1206,NA,6098,18.96403535632071,NA,7
123,"32754","batch",315.8492001462728,58.3526028343238,1206,NA,6140,19.020314678820686,NA,7
124,"32755","batch",316.2411535847932,58.436430053046315,1206,NA,6173,19.065216576510803,NA,7
125,"33631","batch",261.31296893162653,46.688920026515234,983.3333333333334,NA,2676,13.33001667300293,NA,6
126,"33632","batch",275.9245209901128,49.81389776597804,983.3333333333334,NA,3397,14.755574591073948,NA,6
127,"33633","batch",287.4422159928363,52.27719121689715,983.3333333333334,NA,4063,15.9271479911225,NA,6
128,"34751","batch",323.18689465522766,59.921918120453505,1208,NA,6789,19.871842592163773,NA,7
129,"34752","batch",317.1574684306979,58.63240262901429,1208,NA,6252,19.17044213117491,NA,7
130,"34753","batch",321.8660815730691,59.63943536549254,1208,NA,6669,19.71683650620844,NA,7
131,"34754","batch",323.1265350058675,59.90900898117403,1208,NA,6784,19.864742148124826,NA,7
132,"34755","batch",311.5734544955194,57.43814761938659,1208,NA,5784,18.534646754714505,NA,7
133,"35791","batch",315.5033128876239,58.27862780557155,1378.888888888889,NA,6110,18.98074377421713,NA,7
134,"35792","batch",311.7282658498734,57.47125717778504,1378.888888888889,NA,5797,18.552099795511776,NA,7
135,"35793","batch",313.4534938521683,57.840232292891876,1378.888888888889,NA,5938,18.747262176582726,NA,7
136,"35794","batch",314.19945929571986,57.99977218271167,1378.888888888889,NA,6001,18.8320278688559,NA,7
137,"35795","batch",306.30552340857685,56.3114933588518,1378.888888888889,NA,5368,17.946506787119368,NA,7
138,"35796","batch",303.9208033476025,55.80147244693456,1378.888888888889,NA,5187,17.68387159990602,NA,7
139,"35797","batch",309.92555486410856,57.08571074995512,1378.888888888889,NA,5651,18.349470198965744,NA,7
140,"35798","batch",305.3425814155489,56.10554861865162,1378.888888888889,NA,5294,17.84018890758509,NA,7
141,"35799","batch",312.9999535474926,57.74323346960551,1378.888888888889,NA,5901,18.695837913867326,NA,7
142,"36771","batch",315.55413616634905,58.28949739793428,1225.7142857142858,NA,6115,18.986555014090776,NA,7
143,"36772","batch",310.44298343732953,57.196373379537896,1225.7142857142858,NA,5693,18.40749583818209,NA,7
144,"36773","batch",319.3964448031038,59.11125328738003,1225.7142857142858,NA,6448,19.429061546308233,NA,7
145,"36774","batch",323.020161351189,59.8862588105142,1225.7142857142858,NA,6774,19.85223275645888,NA,7
146,"36775","batch",319.96643820777535,59.23315797581487,1225.7142857142858,NA,6498,19.49524457264317,NA,7
147,"36776","batch",305.38526183739305,56.11467669537064,1225.7142857142858,NA,5297,17.844893552017624,NA,7
148,"36777","batch",321.7925243768841,59.62370366226654,1225.7142857142858,NA,6662,19.70822671679596,NA,7
149,"37741","batch",313.69749196991324,57.892416255510746,1175,NA,5959,18.7749628439302,NA,7
150,"37742","batch",305.52919805794954,56.145460385107434,1175,NA,5308,17.86076481968932,NA,7
151,"37743","batch",313.4563859216869,57.8408508208094,1175,NA,5939,18.747590363829442,NA,7
152,"37744","batch",316.78670672886074,58.55310769441399,1175,NA,6220,19.1278226722878,NA,7
153,"38631","batch",270.5263939166907,48.65939844436504,1083.3333333333333,NA,3115,14.221285004085981,NA,6
154,"38632","batch",295.7945793487597,54.063514083536525,1083.3333333333333,NA,4606,16.80518164313891,NA,6
155,"38633","batch",290.3509072100278,52.899274022906475,1083.3333333333333,NA,4246,16.230120794484627,NA,6
156,"39731","batch",316.04423389583826,58.394314770427265,1190,NA,6156,19.042649512033712,NA,7
157,"39732","batch",316.44777167215943,58.48061953551919,1190,NA,6191,19.088912669126795,NA,7
158,"39733","batch",301.9022921510041,55.369772752680454,1190,NA,5038,17.463285172413183,NA,7
159,"40811","batch",333.18869436718524,62.06100651635598,1390,NA,7759,21.071343704644033,NA,8
160,"41621","batch",268.4763035972137,48.220944912076995,1055,NA,3013,14.020750486861349,NA,6
161,"41622","batch",298.5256846572738,54.647616529263935,1055,NA,4796,17.097740016617507,NA,6
162,"42741","batch",319.35277759097517,59.101914165478384,1607.5,NA,6444,19.423997056364247,NA,7
163,"42742","batch",305.67853916436434,56.17740001966953,1607.5,NA,5320,17.877240613878815,NA,7
164,"42743","batch",315.45021587237716,58.267271928385206,1607.5,NA,6106,18.97467370820129,NA,7
165,"42744","batch",314.3686969447881,58.03596709779669,1607.5,NA,6015,18.851290856178935,NA,7
166,"43811","batch",334.6843410022557,62.38088098431047,1630,NA,7913,21.25475123501948,NA,8
167,"44621","batch",272.0649074148387,48.98844086329021,1285,NA,3193,14.37263085929429,NA,6
168,"44622","batch",290.21167464065365,52.86949630469004,1285,NA,4238,16.21555081763479,NA,6
169,"45731","batch",303.96969348564744,55.811928597825194,1353.3333333333333,NA,5191,17.689233821448404,NA,7
170,"45732","batch",307.64809515699744,56.59862964736191,1353.3333333333333,NA,5472,18.0953476046026,NA,7
171,"45733","batch",311.53090308234096,57.42904713379594,1353.3333333333333,NA,5781,18.52985132857976,NA,7
172,"46631","batch",253.13510669698007,44.93991777559958,1206.6666666666667,NA,2328,12.559735644087134,NA,6
173,"46632","batch",284.0833882158622,51.558837547709956,1206.6666666666667,NA,3859,15.58091535727415,NA,6
174,"46633","batch",255.15161844692193,45.37118984749927,1206.6666666666667,NA,2410,12.74791113068143,NA,6
175,"47711","batch",305.1005127225071,56.05377730276755,1200,NA,5276,17.813519214203605,NA,7
176,"48811","batch",343.20149459689856,64.20244759683102,1670,NA,8833,22.320286344470137,NA,8
177,"49621","batch",294.81540010124445,53.854096676050915,1260,NA,4540,16.70095663661445,NA,6
178,"49622","batch",272.6923465367872,49.122631487332676,1260,NA,3226,14.434564672644203,NA,6
179,"50741","batch",324.71787336468697,60.24934907149153,1545,NA,6931,20.052483447669168,NA,7
180,"50742","batch",323.09574276581407,59.902423434044614,1545,NA,6781,19.861120507544673,NA,7
181,"50743","batch",319.7097170315683,59.17825292824124,1545,NA,6475,19.465418781248705,NA,7
182,"50744","batch",316.86808169819415,58.57051138751233,1545,NA,6227,19.1371718201055,NA,7
183,"51721","batch",301.28232105635107,55.23717931824269,975,NA,4993,17.39584600077847,NA,7
184,"51722","batch",312.9903797879815,57.74118592631678,975,NA,5900,18.694753316014186,NA,7
185,"52731","batch",311.84854736179113,57.496981826727684,1216.6666666666667,NA,5806,18.56566678215267,NA,7
186,"52732","batch",316.32151945121586,58.45361792895287,1216.6666666666667,NA,6180,19.074431231938423,NA,7
187,"52733","batch",310.0909471809864,57.12108326250223,1216.6666666666667,NA,5664,18.368005927133936,NA,7
188,"53721","batch",306.2011447250843,56.28916985337592,1100,NA,5360,17.934964846602778,NA,7
189,"53722","batch",302.48331052437425,55.494035355019555,1100,NA,5080,17.52661994448074,NA,7
190,"54661","batch",261.86438571452163,46.80685172636587,998.3333333333334,NA,2701,13.382647045863312,NA,6
191,"54662","batch",261.9573397759814,46.8267318439394,998.3333333333334,NA,2705,13.391527877697019,NA,6
192,"54663","batch",263.29727731691673,47.11330475357507,998.3333333333334,NA,2766,13.519827604789793,NA,6
193,"54664","batch",273.5011327881366,49.29560688524617,998.3333333333334,NA,3268,14.514581143511798,NA,6
194,"54665","batch",280.62489373702556,50.81916812620298,998.3333333333334,NA,3658,15.228384942745723,NA,6
195,"54666","batch",261.08086476288736,46.639279826922255,998.3333333333334,NA,2666,13.307889885727114,NA,6
196,"55751","batch",324.8250338844955,60.27226752927141,1242,NA,6941,20.06516667563614,NA,7
197,"55752","batch",322.5824672356248,59.79264901722481,1242,NA,6734,19.80081333803077,NA,7
198,"55753","batch",310.73135203681886,57.258046872576635,1242,NA,5716,18.43988112443014,NA,7
199,"55754","batch",324.8878808915615,60.28570864061174,1242,NA,6947,20.072607479591905,NA,7
200,"55755","batch",307.57712702453136,56.583451668097275,1242,NA,5466,18.087462075302742,NA,7
201,"56751","batch",309.8037533275783,57.059661012817976,1230,NA,5641,18.33582679342599,NA,7
202,"56752","batch",320.4444985240698,59.33540090254578,1230,NA,6541,19.550861694290973,NA,7
203,"56753","batch",313.3541592862457,57.818987574601515,1230,NA,5930,18.73599195324532,NA,7
204,"56754","batch",323.4994714707136,59.98876903309823,1230,NA,6818,19.908638668925914,NA,7
205,"56755","batch",303.90887767635286,55.7989218994613,1230,NA,5186,17.68256374420477,NA,7
206,"57761","batch",311.2949564643204,57.3785851482338,1011.6666666666666,NA,5761,18.503274186290565,NA,7
207,"57762","batch",321.54972531832755,59.571776142854866,1011.6666666666666,NA,6640,19.679824230699666,NA,7
208,"57763","batch",313.9354205895215,57.94330213244434,1011.6666666666666,NA,5978,18.801998192592787,NA,7
209,"57764","batch",317.9018992483616,58.79161430785971,1011.6666666666666,NA,6316,19.256191729016447,NA,7
210,"57765","batch",315.87756693176925,58.35866964864042,1011.6666666666666,NA,6142,19.023562185331127,NA,7
211,"57766","batch",321.93442460522056,59.654051913636486,1011.6666666666666,NA,6675,19.72483811647223,NA,7
212,"58731","batch",305.7550242152065,56.19375790419314,1113.3333333333333,NA,5326,17.885682067544245,NA,7
213,"58732","batch",309.23009287938476,56.93697205250496,1113.3333333333333,NA,5596,18.27164935015647,NA,7
214,"58733","batch",311.0541726555675,57.32708863100114,1113.3333333333333,NA,5742,18.47617553595794,NA,7
215,"59831","batch",342.09524848498404,63.96585435469887,1473.3333333333333,NA,8709,22.17981300106936,NA,8
216,"59832","batch",333.7166467215866,62.17391987069352,1473.3333333333333,NA,7813,21.13596199053276,NA,8
217,"59833","batch",344.2508102860302,64.4268651095689,1473.3333333333333,NA,8952,22.45411847395271,NA,8
218,"60571","batch",239.74652833677828,42.076497847914055,615.7142857142857,NA,1835,11.33837331171652,NA,5
219,"60572","batch",214.9551811539568,36.77436377156754,615.7142857142857,NA,1137,9.195949464898344,NA,5
220,"60573","batch",218.80465190298855,37.59765142446618,615.7142857142857,NA,1229,9.51910294237254,NA,5
221,"60574","batch",205.4569788808003,34.742979935701165,615.7142857142857,NA,932,8.412650975908749,NA,5
222,"60575","batch",231.94594000838697,40.4081832990309,615.7142857142857,NA,1587,10.648240912941192,NA,5
223,"60576","batch",223.30589144607075,38.56033309687291,615.7142857142857,NA,1344,9.901272032399586,NA,5
224,"60577","batch",220.050705447793,37.864145331075584,615.7142857142857,NA,1260,9.624428298285151,NA,5
225,"61671","batch",293.67392463586293,53.60996891979463,841.4285714285714,NA,4464,16.579895179103456,NA,6
226,"61672","batch",272.4602174742613,49.07298596369684,841.4285714285714,NA,3214,14.411637120166219,NA,6
227,"61673","batch",266.9699557009153,47.89878176164801,841.4285714285714,NA,2940,13.874221820027447,NA,6
228,"61674","batch",269.9985596158076,48.546510338174656,841.4285714285714,NA,3088,14.169530099983604,NA,6
229,"61675","batch",257.6235223119147,45.89985679001672,841.4285714285714,NA,2514,12.980144139258066,NA,6
230,"61676","batch",282.63948663463816,51.25002981248517,841.4285714285714,NA,3774,15.433250548175426,NA,6
231,"61677","batch",299.4301394652575,54.84105259478154,841.4285714285714,NA,4860,17.19523476290306,NA,6
232,"62751","batch",324.49126606434584,60.20088448906174,1270,NA,6910,20.025679816502983,NA,7
233,"62752","batch",318.2430847734213,58.86458377520794,1270,NA,6346,19.295571270737558,NA,7
234,"62753","batch",312.2616892512888,57.58534062685734,1270,NA,5840,18.612311601470214,NA,7
235,"62754","batch",321.19280998408794,59.49544253572625,1270,NA,6608,19.638119447337544,NA,7
236,"62755","batch",301.56360181234777,55.29733693171938,1270,NA,5013,17.426425047523114,NA,7
237,"63721","batch",312.01861932873726,57.533355177668504,1275,NA,5820,18.584859903181002,NA,7
238,"63722","batch",317.2495038229972,58.65208627049376,1275,NA,6260,19.18103073859931,NA,7
239,"64521","batch",236.24366799602285,41.327339884030934,585,NA,1720,11.026576187125197,NA,5
240,"64522","batch",228.76511809439398,39.72789980589914,585,NA,1494,10.371157864485909,NA,5
241,"65621","batch",276.200274406001,49.87287324529619,925,NA,3412,14.78311535693387,NA,6
242,"65622","batch",291.59892156836577,53.166187289390784,925,NA,4327,16.36102430780242,NA,6
243,"66821","batch",333.46897023916245,62.12094921493664,1510,NA,7787,21.105631143951683,NA,8
244,"66822","batch",342.2783094178885,64.00500566032348,1510,NA,8729,22.203014751874544,NA,8
245,"67751","batch",318.33772984333336,58.884825549349465,1134,NA,6354,19.306504004723998,NA,7
246,"67752","batch",319.01668275892735,59.03003344642172,1134,NA,6414,19.385044565273258,NA,7
247,"67753","batch",310.0963954348117,57.12224848244977,1134,NA,5665,18.36861670757176,NA,7
248,"67754","batch",305.5842466149479,56.15723363920946,1134,NA,5313,17.866836940717448,NA,7
249,"67755","batch",312.5628090556711,57.64974122453783,1134,NA,5865,18.64635288594144,NA,7
250,"68751","batch",320.3029411714524,59.30512598212555,1300,NA,6528,19.534382684625378,NA,7
251,"68752","batch",315.7277280241251,58.326623549155634,1300,NA,6129,19.006412048416916,NA,7
252,"68753","batch",314.9333072118461,58.15672049271094,1300,NA,6062,18.915642283509964,NA,7
253,"68754","batch",316.2818166669458,58.44512668062128,1300,NA,6177,19.069878616883102,NA,7
254,"68755","batch",316.99800410307944,58.59829793759946,1300,NA,6238,19.152104387747197,NA,7
255,"69751","batch",301.31456579081714,55.24407551085918,1144,NA,4995,17.39934991946416,NA,7
256,"69752","batch",314.0175534170121,57.96086790893131,1144,NA,5985,18.8113362300989,NA,7
257,"69753","batch",323.4661986120045,59.981652955190974,1144,NA,6815,19.904719769999268,NA,7
258,"69754","batch",313.43359711393714,57.83597697054066,1144,NA,5937,18.745004421475738,NA,7
259,"69755","batch",304.913423916325,56.01376455447896,1144,NA,5262,17.792922509645713,NA,7
260,"70541","batch",230.2632170203142,40.04829874615373,775,NA,1537,10.501351071687175,NA,5
261,"70542","batch",244.1901478790678,43.02685631063682,775,NA,1988,11.738453520591221,NA,5
262,"70543","batch",230.49801947246306,40.098516028561484,775,NA,1544,10.521806136129428,NA,5
263,"70544","batch",248.0692066049669,43.85647195447688,775,NA,2131,12.091953984352116,NA,5
264,"71831","batch",347.8364629857242,65.19372990416001,1430,NA,9367,22.915829229066123,NA,8
265,"71832","batch",347.8852717746049,65.20416865687648,1430,NA,9373,22.92216159836438,NA,8
266,"71833","batch",332.1634333990514,61.84173359519513,1430,NA,7655,20.94623933910649,NA,8
267,"72521","batch",208.97012860397808,35.49433849339486,660,NA,1004,8.700083584787455,NA,5
268,"72522","batch",214.90778759378009,36.76422769430803,660,NA,1136,9.191991709173248,NA,5
269,"73611","batch",262.2751534464769,46.89470276459314,870,NA,2720,13.421910938348756,NA,6
270,"74761","batch",313.0926789827645,57.763064690816414,1055,NA,5909,18.706344603449697,NA,7
271,"74762","batch",312.14109345152974,57.559548761064356,1055,NA,5830,18.598688795207458,NA,7
272,"74763","batch",317.2918789535761,58.6611490544633,1055,NA,6264,19.18590717796258,NA,7
273,"74764","batch",320.25145049765706,59.29411365374619,1055,NA,6523,19.52839070092281,NA,7
274,"74765","batch",321.1601385101676,59.488455076193695,1055,NA,6605,19.634304644200036,NA,7
275,"74766","batch",317.3277791365981,58.66882703913854,1055,NA,6267,19.190039091581355,NA,7
276,"75511","batch",212.88432490988635,36.331469023737576,1220,NA,1089,9.023483075130752,NA,5
277,"76621","batch",253.07118952646852,44.92624778802957,720,NA,2325,12.553789610172498,NA,6
278,"76622","batch",263.20227199373767,47.09298593194156,720,NA,2762,13.510713370330322,NA,6
279,"77731","batch",302.066051941365,55.40479611621149,1260,NA,5050,17.481123024375815,NA,7
280,"77732","batch",308.252485293895,56.7278907769254,1260,NA,5519,18.162584614913172,NA,7
281,"77733","batch",311.4349164329469,57.40851843558227,1260,NA,5773,18.519036609602825,NA,7
282,"78711","batch",306.4211713876575,56.33622703250908,1290,NA,5377,17.95929985457002,NA,7
283,"79821","batch",327.8964960221201,60.92916220885511,1790,NA,7233,20.430909193684094,NA,8
284,"79822","batch",329.14988690800965,61.197225355163745,1790,NA,7355,20.581402530895943,NA,8
285,"80581","batch",229.3922493525315,39.862024587000874,656.25,NA,1512,10.425592895520511,NA,5
286,"80582","batch",229.86576829710975,39.96329624897751,656.25,NA,1525,10.466757484149081,NA,5
