"key","ID","dataset","TL_mm","width_mm","weight_g","gonads_g","pred.eggs","pred.age","age","class"
208,"57763","batch",304.0997645072639,59.014641917258515,1011.6666666666666,NA,5200,17.70350437719569,NA,7
209,"57764","batch",307.1528224963695,56.41411705581727,1011.6666666666666,NA,5433,18.04035764065183,NA,7
210,"57765","batch",318.2304466236383,61.85367632363576,1011.6666666666666,NA,6345,19.29411169073238,NA,7
211,"57766","batch",324.073838474229,59.14754176643876,1011.6666666666666,NA,6871,19.97636581063233,NA,7
212,"58731","batch",303.4033803176135,58.15819298083961,1113.3333333333333,NA,5149,17.627177661560232,NA,7
213,"58732","batch",319.3173445481807,56.74688142330081,1113.3333333333333,NA,6441,19.4198881641035,NA,7
214,"58733","batch",323.75119251199067,52.00630978326616,1113.3333333333333,NA,6841,19.93830252029047,NA,7
215,"59831","batch",345.64723252132535,70.51920839810218,1473.3333333333333,NA,9112,22.63311775321269,NA,8
216,"59832","batch",333.3990159370005,71.0193211598507,1473.3333333333333,NA,7780,21.097069777031237,NA,8
217,"59833","batch",341.5899070519954,62.04700757330796,1473.3333333333333,NA,8653,22.11585389580108,NA,8
218,"60571","batch",247.7144171046093,36.43002506278435,615.7142857142857,NA,2117,12.05945466859352,NA,5
219,"60572","batch",247.73289985139854,47.55130322257223,615.7142857142857,NA,2118,12.061146882475278,NA,5
220,"60573","batch",217.65898096747696,37.09040645459938,615.7142857142857,NA,1201,9.422575863969719,NA,5
221,"60574","batch",213.86123139574192,26.37504187118214,615.7142857142857,NA,1112,9.104723476625557,NA,5
222,"60575","batch",209.10724272578955,35.53616653552539,615.7142857142857,NA,1007,8.711355694357508,NA,5
223,"60576","batch",216.78623477439396,33.46924856109795,615.7142857142857,NA,1180,9.349243900652567,NA,5
224,"60577","batch",225.99613512097858,37.13590933084447,615.7142857142857,NA,1416,10.131940655442532,NA,5
225,"61671","batch",296.2744550963398,47.38282666468788,841.4285714285714,NA,4639,16.856387791149086,NA,6
226,"61672","batch",276.0370252192952,60.41342021463631,841.4285714285714,NA,3403,14.766807967259776,NA,6
227,"61673","batch",263.6234417804517,45.24096605339043,841.4285714285714,NA,2781,13.551138152144336,NA,6
228,"61674","batch",253.27658346062526,35.55380916654727,841.4285714285714,NA,2334,12.572900865521632,NA,6
229,"61675","batch",271.4749566586688,50.018811108102426,841.4285714285714,NA,3163,14.31450958036417,NA,6
230,"61676","batch",292.8460736114066,54.976446237443724,841.4285714285714,NA,4409,16.492389178760387,NA,6
231,"61677","batch",268.0143032085616,42.340244628554395,841.4285714285714,NA,2990,13.975736485786832,NA,6
232,"62751","batch",304.1546156927943,38.907904018423665,1270,NA,5205,17.70952425658235,NA,7
233,"62752","batch",309.98768474906683,53.34256128453723,1270,NA,5656,18.356431881258597,NA,7
234,"62753","batch",316.15408548153937,61.76384675892255,1270,NA,6166,19.05523652559998,NA,7
235,"62754","batch",310.3618944082409,56.828752705750006,1270,NA,5686,18.39839518182499,NA,7
236,"62755","batch",317.5510683711618,58.14076180954986,1270,NA,6286,19.215750766378438,NA,7
237,"63721","batch",317.5459218993783,62.004705406365915,1275,NA,6286,19.215157913027756,NA,7
238,"63722","batch",314.3176149558276,51.06643999319172,1275,NA,6010,18.8454753409836,NA,7
239,"64521","batch",222.05159598146565,44.72469443611847,585,NA,1311,9.794306445003965,NA,5
240,"64522","batch",223.18328307755291,38.502767976152946,585,NA,1340,9.890799851070854,NA,5
241,"65621","batch",266.0157196854707,51.843089310454374,925,NA,2894,13.781754673638172,NA,6
242,"65622","batch",279.33934325608425,56.609288267632294,925,NA,3585,15.098356906406497,NA,6
243,"66821","batch",347.84888730198145,66.50710392459854,1510,NA,9369,22.917441016617314,NA,8
244,"66822","batch",329.4224979709834,56.101892138012566,1510,NA,7382,20.614231137598694,NA,8
245,"67751","batch",310.96114300750196,64.128001294049,1134,NA,5734,18.465711964461995,NA,7
246,"67752","batch",306.0622180160135,44.52845261091543,1134,NA,5349,17.91960930014895,NA,7
247,"67753","batch",311.2900089006871,54.18231909675693,1134,NA,5761,18.50271713294135,NA,7
248,"67754","batch",304.18455940485,54.358368539539015,1134,NA,5207,17.71281104903491,NA,7
249,"67755","batch",312.0423147007823,56.56411991690344,1134,NA,5822,18.587534934286964,NA,7
250,"68751","batch",323.63096942193806,66.00193252211608,1300,NA,6830,19.92413140906428,NA,7
251,"68752","batch",319.2873726785183,59.88686995357263,1300,NA,6438,19.416412984327103,NA,7
252,"68753","batch",323.3898358922452,62.353366869141816,1300,NA,6808,19.8957275828348,NA,7
253,"68754","batch",312.29628394171596,57.184212619827996,1300,NA,5843,18.616220604925786,NA,7
254,"68755","batch",315.48611362464726,56.82239338162717,1300,NA,6109,18.978777420027793,NA,7
255,"69751","batch",312.6397523339838,61.745615644706774,1144,NA,5871,18.65505721460186,NA,7
256,"69752","batch",303.6113515961915,62.45794071942005,1144,NA,5164,17.649952633714673,NA,7
257,"69753","batch",306.94544399157166,42.354148997559356,1144,NA,5417,18.017361271738977,NA,7
258,"69754","batch",312.96434873715043,61.09474689663208,1144,NA,5898,18.69180448550064,NA,7
259,"69755","batch",309.9488009940833,59.28844808617836,1144,NA,5653,18.352074756418133,NA,7
260,"70541","batch",246.7998771413695,41.09079685097242,775,NA,2083,11.975837269882962,NA,5
261,"70542","batch",226.67531781550497,44.85866145502999,775,NA,1435,10.190446616025222,NA,5
262,"70543","batch",216.54008891270496,34.83044517152648,775,NA,1174,9.328592815453757,NA,5
263,"70544","batch",214.62033544434234,35.03514553521237,775,NA,1129,9.167997835545446,NA,5
264,"71831","batch",344.90097218565643,69.59463990163789,1430,NA,9026,22.537331025011845,NA,8
265,"71832","batch",342.8591003008187,74.21486599116164,1430,NA,8794,22.276740707957334,NA,8
266,"71833","batch",329.96066332794726,62.95450345330339,1430,NA,7435,20.679140288482508,NA,8
267,"72521","batch",204.15841939975508,31.98913942555585,660,NA,907,8.307075481503652,NA,5
268,"72522","batch",237.98057545977645,34.72464109893985,660,NA,1776,11.180792006336166,NA,5
269,"73611","batch",281.40009161876515,49.04344533409001,870,NA,3702,15.307056069099382,NA,6
270,"74761","batch",305.0698424000293,50.53510119223156,1055,NA,5274,17.81014176900283,NA,7
271,"74762","batch",302.493137255311,53.97749254196006,1055,NA,5081,17.52769222997288,NA,7
272,"74763","batch",303.61670244671404,58.049475504122114,1055,NA,5164,17.65053882608135,NA,7
273,"74764","batch",310.16119244135916,52.139948809154106,1055,NA,5670,18.375881741157798,NA,7
274,"74765","batch",305.0634619500488,71.58326671623585,1055,NA,5273,17.80943919376663,NA,7
275,"74766","batch",308.1676610093564,57.62476078326047,1055,NA,5512,18.153139349919964,NA,7
276,"75511","batch",210.41826721723191,42.43273923860584,1220,NA,1035,8.819341054358674,NA,5
277,"76621","batch",263.60133104375564,33.75257772802968,720,NA,2780,13.549014610926982,NA,6
278,"76622","batch",259.88035931810737,50.72851300184522,720,NA,2612,13.193694358143325,NA,6
279,"77731","batch",312.4555290322751,49.906994640178645,1260,NA,5856,18.63422072358416,NA,7
280,"77732","batch",319.49768902920187,64.52757225669045,1260,NA,6456,19.44080694280871,NA,7
281,"77733","batch",301.666890937835,57.654468246564555,1260,NA,5021,17.437661520448327,NA,7
282,"78711","batch",313.65545864775777,55.49326380863404,1290,NA,5955,18.77018912003304,NA,7
283,"79821","batch",347.1276576537639,72.80893917901552,1790,NA,9284,22.824014808525565,NA,8
284,"79822","batch",334.9535209275782,58.3257136886074,1790,NA,7940,21.287875080947014,NA,8
285,"80581","batch",203.34999745106325,30.88704529091715,656.25,NA,891,8.241529403582751,NA,5
286,"80582","batch",207.7927840896882,29.37123228207539,656.25,NA,980,8.6034619585609,NA,5
287,"80583","batch",216.75311389914714,33.24000820695702,656.25,NA,1179,9.346464336355611,NA,5
